subset,composition,runs,strength,avg_key,avg_pct_under,best_pct_under,median_pct_under,key_slope,ref_key,best_time_s,best_dungeon,best_key,best_date,median_time_s,avg_deaths_per_run,timed_pct
all,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Elemental Shaman | D:Arms Warrior,800,6.21,9.6,16.6,61.3,17.6,-3.752,8.45,697.0,Voidscar Arena,5,2026-08-19,1528.0,6.52,85.8
timed,T:Vengeance DemonHunter | H:Holy Paladin | D:Unholy DeathKnight | D:BeastMastery Hunter | D:Arcane Mage,30,0.34,9.4,16.8,48.3,16.4,-3.028,8.22,1055.0,Murder Row,2,2026-08-19,1592.0,3.77,100.0
timed,T:Protection Paladin | H:Discipline Priest | D:Balance Druid | D:Arcane Mage | D:Elemental Shaman,30,0.16,8.8,20.0,44.2,19.1,-3.028,8.22,1005.0,Altar of Fangs,5,2026-08-18,1484.0,5.07,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Devourer DemonHunter | D:Arcane Mage | D:Outlaw Rogue,30,0.14,8.8,20.0,53.5,18.6,-3.028,8.22,780.0,Ruby Life Pools,2,2026-08-19,1556.0,5.07,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:BeastMastery Hunter | D:Outlaw Rogue | D:Arms Warrior,30,-0.34,8.0,24.6,57.0,26.8,-3.028,8.22,722.0,Ruby Life Pools,2,2026-08-19,1400.0,2.1,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:BeastMastery Hunter | D:Destruction Warlock | D:Arms Warrior,30,-1.56,7.9,23.4,48.3,26.1,-3.028,8.22,868.0,Ruby Life Pools,2,2026-08-19,1390.0,4.93,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Balance Druid | D:BeastMastery Hunter | D:Retribution Paladin,30,-2.73,7.2,26.3,54.8,26.1,-3.028,8.22,759.0,Ruby Life Pools,2,2026-08-19,1377.0,2.63,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Retribution Paladin | D:Arms Warrior | D:Arms Warrior,29,11.15,9.7,27.7,52.5,27.6,-3.028,8.22,855.0,Altar of Fangs,2,2026-08-20,1338.0,2.66,100.0
timed,T:Protection Warrior | H:Holy Paladin | D:Devourer DemonHunter | D:Arcane Mage | D:Shadow Priest,29,10.19,9.9,25.1,49.5,21.6,-3.028,8.22,1030.0,Murder Row,10,2026-08-20,1411.0,3.83,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:Devastation Evoker | D:Arcane Mage | D:Arms Warrior,29,8.36,9.3,26.9,42.0,30.5,-3.028,8.22,1114.0,Temple of Sethraliss,8,2026-08-19,1334.0,3.45,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Frost DeathKnight | D:Retribution Paladin | D:Elemental Shaman,29,8.14,9.5,25.4,42.5,30.6,-3.028,8.22,1034.0,Voidscar Arena,3,2026-08-19,1297.0,3.38,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Havoc DemonHunter | D:BeastMastery Hunter | D:Retribution Paladin,29,6.96,9.5,23.8,58.5,18.6,-3.028,8.22,846.0,Murder Row,2,2026-08-19,1481.0,4.45,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Windwalker Monk | D:Assassination Rogue | D:Arms Warrior,29,6.13,10.1,19.1,58.1,18.8,-3.028,8.22,704.0,Ruby Life Pools,2,2026-08-19,1532.0,3.34,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Unholy DeathKnight | D:Demonology Warlock | D:Arms Warrior,29,5.94,9.6,22.0,38.1,21.9,-3.028,8.22,1115.0,Voidscar Arena,4,2026-08-20,1465.0,3.24,100.0
timed,T:Protection Warrior | H:Holy Paladin | D:Balance Druid | D:Arcane Mage | D:Arms Warrior,29,5.56,9.2,24.0,55.3,21.8,-3.028,8.22,912.0,Murder Row,2,2026-08-18,1501.0,2.97,100.0
timed,T:Blood DeathKnight | H:Preservation Evoker | D:Balance Druid | D:BeastMastery Hunter | D:Arcane Mage,29,4.91,8.4,27.9,48.9,27.9,-3.028,8.22,980.0,Den of Nalorakk,2,2026-08-19,1343.0,4.45,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Balance Druid | D:Arms Warrior | D:Arms Warrior,29,4.75,9.4,22.1,51.7,22.2,-3.028,8.22,868.0,Voidscar Arena,2,2026-08-18,1427.0,4.97,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Devourer DemonHunter | D:Subtlety Rogue | D:Elemental Shaman,29,4.62,8.7,26.1,56.6,24.1,-3.028,8.22,834.0,Den of Nalorakk,2,2026-08-19,1412.0,2.9,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Balance Druid | D:Windwalker Monk | D:Arms Warrior,29,4.3,9.2,22.4,47.4,21.5,-3.028,8.22,1042.0,Kings' Rest,5,2026-08-19,1498.0,2.55,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Havoc DemonHunter | D:Arcane Mage | D:Shadow Priest,29,4.22,8.9,24.1,44.8,24.4,-3.028,8.22,1060.0,Den of Nalorakk,5,2026-08-19,1396.0,3.24,100.0
timed,T:Blood DeathKnight | H:Mistweaver Monk | D:BeastMastery Hunter | D:Elemental Shaman | D:Arms Warrior,29,3.52,8.2,27.9,51.1,26.5,-3.028,8.22,822.0,Ruby Life Pools,2,2026-08-20,1342.0,4.72,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Devourer DemonHunter | D:Windwalker Monk | D:Arms Warrior,29,3.51,8.7,24.6,50.5,25.4,-3.028,8.22,831.0,Ruby Life Pools,5,2026-08-19,1431.0,4.79,100.0
timed,T:Vengeance DemonHunter | H:Holy Paladin | D:Balance Druid | D:Arcane Mage | D:Demonology Warlock,29,3.29,8.9,23.5,57.5,21.0,-3.028,8.22,842.0,Kings' Rest,2,2026-08-19,1425.0,4.55,100.0
timed,T:Blood DeathKnight | H:Restoration Druid | D:Devourer DemonHunter | D:Arcane Mage | D:Elemental Shaman,29,3.11,9.3,20.8,56.4,21.1,-3.028,8.22,785.0,The Blinding Vale,5,2026-08-20,1507.0,7.14,100.0
timed,T:Blood DeathKnight | H:Restoration Druid | D:Balance Druid | D:Arcane Mage | D:Arms Warrior,29,3.04,9.0,22.3,54.5,18.8,-3.028,8.22,765.0,Ruby Life Pools,2,2026-08-19,1479.0,7.72,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Devourer DemonHunter | D:Arcane Mage | D:Windwalker Monk,29,2.99,9.7,18.1,44.1,19.0,-3.028,8.22,939.0,Ruby Life Pools,4,2026-08-19,1552.0,4.48,100.0
timed,T:Blood DeathKnight | H:Discipline Priest | D:Arcane Mage | D:Destruction Warlock | D:Arms Warrior,29,2.87,8.8,23.4,42.9,25.4,-3.028,8.22,1164.0,Murder Row,10,2026-08-19,1345.0,4.52,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Marksmanship Hunter | D:Retribution Paladin | D:Arms Warrior,29,2.83,8.8,23.4,52.3,23.2,-3.028,8.22,802.0,Ruby Life Pools,2,2026-08-19,1431.0,4.79,100.0
timed,T:Blood DeathKnight | H:Discipline Priest | D:Unholy DeathKnight | D:Devourer DemonHunter | D:Arcane Mage,29,2.6,9.4,19.3,39.1,17.0,-3.028,8.22,1242.0,Murder Row,6,2026-08-19,1633.0,4.76,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Unholy DeathKnight | D:Marksmanship Hunter | D:Arms Warrior,29,2.44,8.7,23.7,56.8,19.6,-3.028,8.22,778.0,The Blinding Vale,2,2026-08-20,1447.0,4.07,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Feral Druid | D:Elemental Shaman | D:Arms Warrior,29,2.3,8.1,27.1,50.8,24.4,-3.028,8.22,885.0,Altar of Fangs,2,2026-08-19,1360.0,2.93,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Balance Druid | D:Elemental Shaman | D:Arms Warrior,29,1.08,8.6,22.8,44.4,20.3,-3.028,8.22,1000.0,Altar of Fangs,2,2026-08-19,1421.0,3.55,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Arcane Mage | D:Retribution Paladin,29,-0.25,8.1,23.9,57.7,22.7,-3.028,8.22,711.0,Ruby Life Pools,2,2026-08-19,1484.0,4.62,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Devourer DemonHunter | D:Shadow Priest | D:Arms Warrior,29,-0.26,8.1,24.1,50.2,24.3,-3.028,8.22,896.0,Voidscar Arena,3,2026-08-19,1414.0,3.38,100.0
timed,T:Blood DeathKnight | H:Discipline Priest | D:Arcane Mage | D:Shadow Priest | D:Arms Warrior,29,-0.98,8.0,23.7,57.1,19.1,-3.028,8.22,875.0,Murder Row,2,2026-08-19,1519.0,4.48,100.0
timed,T:Guardian Druid | H:Restoration Shaman | D:Arcane Mage | D:Retribution Paladin | D:Elemental Shaman,29,-1.06,8.1,23.2,50.7,21.3,-3.028,8.22,888.0,The Blinding Vale,5,2026-08-19,1446.0,4.45,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Balance Druid | D:Retribution Paladin | D:Demonology Warlock,29,-1.3,8.6,20.0,47.5,17.1,-3.028,8.22,1040.0,Kings' Rest,2,2026-08-19,1596.0,4.86,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:BeastMastery Hunter | D:Retribution Paladin | D:Demonology Warlock,29,-1.98,7.9,23.3,54.4,21.6,-3.028,8.22,822.0,Voidscar Arena,2,2026-08-20,1410.0,3.24,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Arcane Mage | D:Arcane Mage | D:Arms Warrior,29,-2.11,7.1,27.8,53.4,27.0,-3.028,8.22,923.0,Kings' Rest,2,2026-08-18,1404.0,3.45,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Arcane Mage | D:Elemental Shaman | D:Destruction Warlock,29,-2.52,8.5,18.7,46.2,15.6,-3.028,8.22,969.0,Altar of Fangs,2,2026-08-19,1511.0,6.38,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Balance Druid | D:Retribution Paladin | D:Arms Warrior,29,-3.04,8.0,21.1,54.5,16.3,-3.028,8.22,819.0,Voidscar Arena,5,2026-08-19,1598.0,4.72,100.0
timed,T:Blood DeathKnight | H:Preservation Evoker | D:Devourer DemonHunter | D:Elemental Shaman | D:Arms Warrior,28,14.28,10.1,29.1,46.5,35.2,-3.028,8.22,963.0,Altar of Fangs,9,2026-08-20,1257.0,3.96,100.0
timed,T:Protection Paladin | H:Discipline Priest | D:Devourer DemonHunter | D:Marksmanship Hunter | D:Arcane Mage,28,12.71,9.2,32.7,61.8,32.2,-3.028,8.22,688.0,The Blinding Vale,2,2026-08-19,1276.0,3.07,100.0
timed,T:Blood DeathKnight | H:Preservation Evoker | D:Balance Druid | D:BeastMastery Hunter | D:Arms Warrior,28,10.69,9.3,29.4,50.1,30.8,-3.028,8.22,898.0,Voidscar Arena,5,2026-08-19,1252.0,4.04,100.0
timed,T:Protection Paladin | H:Holy Priest | D:Subtlety Rogue | D:Elemental Shaman | D:Arms Warrior,28,10.17,9.3,28.8,48.5,30.9,-3.028,8.22,926.0,Voidscar Arena,5,2026-08-18,1292.0,3.32,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Unholy DeathKnight | D:Balance Druid | D:Shadow Priest,28,9.36,9.1,28.9,50.4,31.5,-3.028,8.22,952.0,Temple of Sethraliss,2,2026-08-20,1274.0,3.46,100.0
timed,T:Blood DeathKnight | H:Holy Priest | D:Arcane Mage | D:Shadow Priest | D:Arms Warrior,28,8.26,10.1,21.6,37.9,22.1,-3.028,8.22,1267.0,Murder Row,10,2026-08-19,1440.0,4.11,100.0
timed,T:Protection Paladin | H:Preservation Evoker | D:Devourer DemonHunter | D:Arcane Mage | D:Arms Warrior,28,8.26,9.3,26.8,46.4,27.4,-3.028,8.22,1094.0,Murder Row,10,2026-08-20,1339.0,6.14,100.0
timed,T:Protection Paladin | H:Mistweaver Monk | D:Devourer DemonHunter | D:Arcane Mage | D:Arms Warrior,28,6.54,8.8,27.8,57.4,29.8,-3.028,8.22,766.0,Voidscar Arena,5,2026-08-19,1330.0,4.79,100.0
timed,T:Protection Paladin | H:Preservation Evoker | D:Devourer DemonHunter | D:Arcane Mage | D:Demonology Warlock,28,6.26,9.5,23.3,54.9,22.1,-3.028,8.22,921.0,Murder Row,2,2026-08-19,1440.0,4.29,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Balance Druid | D:Shadow Priest | D:Arms Warrior,28,5.06,8.9,25.6,58.8,25.6,-3.028,8.22,742.0,Voidscar Arena,5,2026-08-19,1377.0,2.57,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Devastation Evoker | D:BeastMastery Hunter | D:Arms Warrior,28,4.98,9.2,23.1,47.7,24.5,-3.028,8.22,1004.0,Temple of Sethraliss,2,2026-08-19,1442.0,4.5,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Devourer DemonHunter | D:Elemental Shaman | D:Demonology Warlock,28,4.62,9.9,19.0,43.8,17.0,-3.028,8.22,1146.0,Murder Row,5,2026-08-18,1586.0,3.61,100.0
timed,T:Protection Warrior | H:Holy Paladin | D:Unholy DeathKnight | D:Arcane Mage | D:Windwalker Monk,28,4.41,9.4,21.4,55.2,17.4,-3.028,8.22,807.0,Voidscar Arena,2,2026-08-19,1504.0,3.86,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Balance Druid | D:Assassination Rogue | D:Arms Warrior,28,4.33,9.1,23.4,62.9,24.6,-3.028,8.22,624.0,Ruby Life Pools,2,2026-08-20,1466.0,3.75,100.0
timed,T:Blood DeathKnight | H:Holy Priest | D:BeastMastery Hunter | D:Elemental Shaman | D:Arms Warrior,28,4.22,8.4,27.2,48.5,28.6,-3.028,8.22,927.0,Altar of Fangs,5,2026-08-18,1360.0,3.14,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Arcane Mage | D:Subtlety Rogue | D:Fury Warrior,28,3.43,7.9,29.3,56.8,29.0,-3.028,8.22,778.0,Altar of Fangs,5,2026-08-20,1339.0,3.71,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Devourer DemonHunter | D:Shadow Priest | D:Elemental Shaman,28,2.68,9.5,18.7,44.0,18.1,-3.028,8.22,1110.0,Kings' Rest,2,2026-08-20,1534.0,5.36,100.0
timed,T:Blood DeathKnight | H:Preservation Evoker | D:BeastMastery Hunter | D:Arcane Mage | D:Arms Warrior,28,2.38,9.0,21.6,48.9,20.1,-3.028,8.22,858.0,Ruby Life Pools,2,2026-08-19,1458.0,6.86,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Balance Druid | D:Arcane Mage | D:Windwalker Monk,28,2.3,8.5,24.7,55.6,24.0,-3.028,8.22,745.0,Ruby Life Pools,5,2026-08-20,1385.0,2.96,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:Arcane Mage | D:Shadow Priest | D:Demonology Warlock,28,2.05,8.0,27.2,57.7,23.9,-3.028,8.22,838.0,Kings' Rest,2,2026-08-19,1401.0,2.79,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Balance Druid | D:Marksmanship Hunter | D:Arcane Mage,28,2.03,8.4,25.1,44.9,23.3,-3.028,8.22,1124.0,Murder Row,4,2026-08-20,1444.0,4.68,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:Arcane Mage | D:Outlaw Rogue | D:Arms Warrior,28,2.01,8.8,22.2,49.1,20.4,-3.028,8.22,977.0,Den of Nalorakk,2,2026-08-19,1504.0,3.07,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Windwalker Monk | D:Elemental Shaman | D:Arms Warrior,28,1.79,8.8,22.4,48.4,20.5,-3.028,8.22,929.0,Altar of Fangs,2,2026-08-19,1433.0,5.54,100.0
timed,T:Guardian Druid | H:Holy Paladin | D:Devourer DemonHunter | D:Arcane Mage | D:Retribution Paladin,28,1.36,8.6,22.5,49.7,19.5,-3.028,8.22,906.0,Voidscar Arena,2,2026-08-19,1496.0,3.54,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:BeastMastery Hunter | D:Shadow Priest | D:Arms Warrior,28,1.11,8.0,25.9,51.1,22.5,-3.028,8.22,880.0,Altar of Fangs,2,2026-08-19,1420.0,4.32,100.0
timed,T:Guardian Druid | H:Mistweaver Monk | D:Devourer DemonHunter | D:Arcane Mage | D:Arms Warrior,28,1.1,8.5,23.3,48.2,21.8,-3.028,8.22,1027.0,Kings' Rest,2,2026-08-19,1454.0,5.82,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:Elemental Shaman | D:Arms Warrior | D:Arms Warrior,28,0.86,7.9,26.3,50.1,23.1,-3.028,8.22,988.0,Kings' Rest,2,2026-08-19,1381.0,3.39,100.0
timed,T:Protection Paladin | H:Discipline Priest | D:Devourer DemonHunter | D:Arcane Mage | D:Arms Warrior,28,0.75,8.8,21.0,40.6,22.2,-3.028,8.22,1141.0,Den of Nalorakk,2,2026-08-18,1483.0,4.68,100.0
timed,T:Vengeance DemonHunter | H:Holy Paladin | D:Arcane Mage | D:Retribution Paladin | D:Elemental Shaman,28,-0.01,7.5,28.1,47.1,31.2,-3.028,8.22,1078.0,Murder Row,2,2026-08-19,1368.0,3.5,100.0
timed,T:Blood DeathKnight | H:Restoration Druid | D:Retribution Paladin | D:Elemental Shaman | D:Arms Warrior,28,-0.32,8.1,23.6,53.0,23.0,-3.028,8.22,930.0,Kings' Rest,2,2026-08-19,1462.0,4.43,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Arcane Mage | D:Shadow Priest | D:Subtlety Rogue,28,-0.58,7.1,29.8,56.7,28.2,-3.028,8.22,858.0,Kings' Rest,2,2026-08-19,1460.0,3.11,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Unholy DeathKnight | D:Marksmanship Hunter | D:Arcane Mage,28,-1.46,8.1,22.7,57.5,21.3,-3.028,8.22,714.0,Ruby Life Pools,2,2026-08-19,1506.0,3.61,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Havoc DemonHunter | D:Balance Druid | D:Arcane Mage,28,-1.75,8.3,20.8,50.5,17.9,-3.028,8.22,950.0,Den of Nalorakk,2,2026-08-19,1501.0,4.0,100.0
timed,T:Protection Paladin | H:Preservation Evoker | D:Arcane Mage | D:Retribution Paladin | D:Arms Warrior,28,-1.78,7.1,28.1,55.9,28.6,-3.028,8.22,794.0,Voidscar Arena,2,2026-08-20,1340.0,2.86,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Retribution Paladin | D:Outlaw Rogue,28,-1.85,8.5,19.6,47.6,20.0,-3.028,8.22,944.0,Voidscar Arena,5,2026-08-19,1497.0,3.32,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:Unholy DeathKnight | D:Arcane Mage | D:Retribution Paladin,28,-2.39,8.6,18.6,43.2,19.2,-3.028,8.22,1092.0,Temple of Sethraliss,2,2026-08-20,1542.0,2.89,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Havoc DemonHunter | D:BeastMastery Hunter | D:Elemental Shaman,28,-2.64,7.6,23.9,49.6,21.9,-3.028,8.22,997.0,Kings' Rest,2,2026-08-19,1430.0,3.04,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:Frost DeathKnight | D:Arcane Mage | D:Arms Warrior,28,-3.04,7.8,22.8,46.7,21.0,-3.028,8.22,1055.0,Kings' Rest,2,2026-08-19,1410.0,2.18,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:Arcane Mage | D:Destruction Warlock | D:Arms Warrior,28,-3.05,7.7,23.2,59.3,18.1,-3.028,8.22,683.0,Ruby Life Pools,2,2026-08-18,1495.0,5.25,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:BeastMastery Hunter | D:Arcane Mage | D:Demonology Warlock,28,-3.4,7.4,24.3,54.3,22.9,-3.028,8.22,768.0,Ruby Life Pools,2,2026-08-19,1432.0,5.64,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:BeastMastery Hunter | D:Retribution Paladin | D:Arms Warrior,28,-3.77,6.9,27.3,53.5,26.1,-3.028,8.22,782.0,Ruby Life Pools,2,2026-08-19,1441.0,2.89,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:Arcane Mage | D:Windwalker Monk | D:Elemental Shaman,28,-7.5,7.3,20.1,48.7,20.6,-3.028,8.22,924.0,Altar of Fangs,5,2026-08-19,1523.0,5.0,100.0
timed,T:Vengeance DemonHunter | H:Restoration Shaman | D:Devastation Evoker | D:Arcane Mage | D:Demonology Warlock,27,13.6,9.9,29.7,43.1,33.3,-3.028,8.22,1092.0,Den of Nalorakk,10,2026-08-19,1324.0,3.93,100.0
timed,T:Blood DeathKnight | H:Mistweaver Monk | D:Devourer DemonHunter | D:Balance Druid | D:Retribution Paladin,27,12.71,9.5,30.7,54.9,30.1,-3.028,8.22,893.0,Kings' Rest,2,2026-08-18,1325.0,4.48,100.0
timed,T:Blood DeathKnight | H:Mistweaver Monk | D:Unholy DeathKnight | D:Arcane Mage | D:Demonology Warlock,27,8.88,9.2,28.2,52.7,28.8,-3.028,8.22,852.0,Altar of Fangs,2,2026-08-19,1345.0,4.04,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Devourer DemonHunter | D:Marksmanship Hunter | D:Arms Warrior,27,6.38,9.9,20.7,48.2,21.1,-3.028,8.22,932.0,Voidscar Arena,5,2026-08-19,1470.0,4.74,100.0
timed,T:Brewmaster Monk | H:Restoration Shaman | D:Unholy DeathKnight | D:Devourer DemonHunter | D:Arms Warrior,27,6.21,9.9,20.5,51.2,18.9,-3.028,8.22,938.0,Temple of Sethraliss,2,2026-08-19,1460.0,5.85,100.0
timed,T:Blood DeathKnight | H:Discipline Priest | D:Devourer DemonHunter | D:Elemental Shaman | D:Arms Warrior,27,5.93,9.4,23.1,48.7,23.2,-3.028,8.22,924.0,The Blinding Vale,2,2026-08-20,1439.0,4.74,100.0
timed,T:Vengeance DemonHunter | H:Holy Paladin | D:Balance Druid | D:Arcane Mage | D:Elemental Shaman,27,5.9,9.2,24.4,45.8,20.1,-3.028,8.22,1106.0,Murder Row,10,2026-08-20,1494.0,3.93,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Devourer DemonHunter | D:Arcane Mage | D:Affliction Warlock,27,5.81,9.4,23.2,53.8,24.6,-3.028,8.22,916.0,Kings' Rest,2,2026-08-18,1406.0,4.37,100.0
timed,T:Blood DeathKnight | H:Preservation Evoker | D:Unholy DeathKnight | D:Arcane Mage | D:Arms Warrior,27,5.48,9.7,20.8,35.4,17.6,-3.028,8.22,1319.0,Murder Row,10,2026-08-20,1526.0,6.67,100.0
timed,T:Blood DeathKnight | H:Mistweaver Monk | D:Unholy DeathKnight | D:Devourer DemonHunter | D:Arcane Mage,27,5.17,9.8,20.2,50.2,17.5,-3.028,8.22,897.0,The Blinding Vale,4,2026-08-19,1524.0,6.33,100.0
timed,T:Blood DeathKnight | H:Mistweaver Monk | D:Devourer DemonHunter | D:Retribution Paladin | D:Elemental Shaman,27,4.97,9.9,19.3,53.3,19.1,-3.028,8.22,924.0,Kings' Rest,5,2026-08-19,1533.0,5.19,100.0
timed,T:Blood DeathKnight | H:Mistweaver Monk | D:Devourer DemonHunter | D:Arcane Mage | D:Demonology Warlock,27,4.96,9.6,21.1,43.4,22.0,-3.028,8.22,952.0,Ruby Life Pools,6,2026-08-20,1486.0,6.04,100.0
timed,T:Protection Paladin | H:Preservation Evoker | D:Arcane Mage | D:Elemental Shaman | D:Arms Warrior,27,4.49,8.9,24.8,57.6,22.0,-3.028,8.22,713.0,Ruby Life Pools,2,2026-08-19,1499.0,3.89,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Arcane Mage | D:Retribution Paladin | D:Fury Warrior,27,4.08,9.4,21.1,46.7,22.4,-3.028,8.22,895.0,Ruby Life Pools,9,2026-08-21,1441.0,4.0,100.0
timed,T:Blood DeathKnight | H:Preservation Evoker | D:Devourer DemonHunter | D:Balance Druid | D:Arcane Mage,27,3.83,9.6,19.5,53.6,19.7,-3.028,8.22,918.0,Kings' Rest,2,2026-08-19,1510.0,6.11,100.0
timed,T:Blood DeathKnight | H:Holy Priest | D:Arcane Mage | D:Elemental Shaman | D:Demonology Warlock,27,3.59,9.1,22.1,45.3,19.8,-3.028,8.22,1050.0,Temple of Sethraliss,2,2026-08-20,1500.0,4.07,100.0
timed,T:Protection Warrior | H:Restoration Shaman | D:Balance Druid | D:Arcane Mage | D:Retribution Paladin,27,3.53,9.3,21.4,48.8,22.1,-3.028,8.22,921.0,The Blinding Vale,6,2026-08-19,1497.0,3.04,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Frost DeathKnight | D:Windwalker Monk | D:Arms Warrior,27,3.5,9.6,19.1,51.9,16.4,-3.028,8.22,866.0,Voidscar Arena,2,2026-08-19,1549.0,3.74,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Devourer DemonHunter | D:Retribution Paladin | D:Shadow Priest,27,3.02,9.0,22.1,45.3,22.9,-3.028,8.22,1115.0,Murder Row,2,2026-08-18,1451.0,2.52,100.0
timed,T:Brewmaster Monk | H:Restoration Shaman | D:BeastMastery Hunter | D:Retribution Paladin | D:Arms Warrior,27,2.8,9.0,22.3,37.5,24.1,-3.028,8.22,1050.0,Ruby Life Pools,7,2026-08-20,1435.0,5.56,100.0
timed,T:Guardian Druid | H:Holy Paladin | D:Arcane Mage | D:Elemental Shaman | D:Demonology Warlock,27,2.54,8.8,22.9,56.6,19.0,-3.028,8.22,728.0,Ruby Life Pools,2,2026-08-20,1445.0,4.37,100.0
timed,T:Blood DeathKnight | H:Discipline Priest | D:Devourer DemonHunter | D:Arcane Mage | D:Subtlety Rogue,27,2.54,9.7,17.3,43.7,16.8,-3.028,8.22,946.0,Ruby Life Pools,4,2026-08-19,1547.0,5.74,100.0
timed,T:Protection Warrior | H:Holy Paladin | D:Unholy DeathKnight | D:Balance Druid | D:Arcane Mage,27,2.16,9.1,20.4,51.2,20.8,-3.028,8.22,878.0,Altar of Fangs,2,2026-08-18,1537.0,3.74,100.0
timed,T:Blood DeathKnight | H:Discipline Priest | D:Unholy DeathKnight | D:Balance Druid | D:Arcane Mage,27,2.03,8.8,22.3,46.8,19.5,-3.028,8.22,894.0,Ruby Life Pools,2,2026-08-19,1504.0,3.48,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Unholy DeathKnight | D:Arcane Mage | D:Assassination Rogue,27,1.64,9.3,18.7,41.0,18.3,-3.028,8.22,992.0,Ruby Life Pools,5,2026-08-20,1535.0,3.41,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Devourer DemonHunter | D:Balance Druid | D:Shadow Priest,27,1.55,8.7,22.6,57.4,20.7,-3.028,8.22,715.0,Ruby Life Pools,2,2026-08-19,1477.0,4.07,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Survival Hunter | D:Arcane Mage | D:Arms Warrior,27,1.38,8.0,26.7,49.0,24.0,-3.028,8.22,919.0,Voidscar Arena,5,2026-08-19,1432.0,4.15,100.0
timed,T:Blood DeathKnight | H:Holy Priest | D:Elemental Shaman | D:Demonology Warlock | D:Arms Warrior,27,1.33,8.5,23.3,56.4,20.5,-3.028,8.22,786.0,Altar of Fangs,2,2026-08-19,1524.0,3.85,100.0
timed,T:Blood DeathKnight | H:Mistweaver Monk | D:Balance Druid | D:Arcane Mage | D:Elemental Shaman,27,1.24,8.7,21.8,52.9,19.2,-3.028,8.22,848.0,Voidscar Arena,5,2026-08-19,1481.0,4.59,100.0
