character,server,region,class,spec,hero_talent,role,dungeon,key_level,duration_s,damage_done,dps,deaths,item_level,score,medal,affixes,report_code,fight_id,started_at
Shoxwhoosh,Draenor,EU,DemonHunter,Devourer,Unknown,DPS,Pit of Saron,21,1494.3,356871814,238828.3,1,288,505.644125,bronze,9|10|147,qvF8yDpChxZTXLRA,1,2026-05-22 16:50:33.894
Jisoodc,TwistingNether,EU,Evoker,Augmentation,Unknown,DPS,Pit of Saron,21,1494.3,363144872,243026.4,0,289,505.644125,bronze,9|10|147,qvF8yDpChxZTXLRA,1,2026-05-22 16:50:33.894
Æøíçmheçìøæ,TarrenMill,EU,Druid,Guardian,Elune's Chosen,Tank,Magisters' Terrace,14,1231.5,138294823,112295.3,0,289,409.74009191176,silver,9|10|147,zTWL37D189HkjbNQ,35,2026-06-23 16:15:35.230
Fluffalia,Kazzak,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Magisters' Terrace,14,1231.5,37114886,30137.3,0,288,409.74009191176,silver,9|10|147,zTWL37D189HkjbNQ,35,2026-06-23 16:15:35.230
Floozare,Kazzak,EU,DemonHunter,Devourer,Annihilator,DPS,Magisters' Terrace,14,1231.5,206888607,167993.4,0,288,409.74009191176,silver,9|10|147,zTWL37D189HkjbNQ,35,2026-06-23 16:15:35.230
Sillyanna,Kazzak,EU,Paladin,Retribution,Templar,DPS,Magisters' Terrace,14,1231.5,190632861,154793.8,1,287,409.74009191176,silver,9|10|147,zTWL37D189HkjbNQ,35,2026-06-23 16:15:35.230
Hamdorei,ArgentDawn,EU,Warrior,Fury,Slayer,DPS,Magisters' Terrace,14,1231.5,210895852,171247.3,0,289,409.74009191176,silver,9|10|147,zTWL37D189HkjbNQ,35,2026-06-23 16:15:35.230
Bussybussy,Kazzak,EU,Monk,Brewmaster,Master of Harmony,Tank,Pit of Saron,14,1130.8,117948146,104308.6,0,284,408.81535416667,silver,9|10|147,mzRAc6pF9MwWB83y,11,2026-05-13 23:23:06.981
Kaurren,Hyjal,EU,Priest,Holy,Archon,Healer,Pit of Saron,14,1130.8,15400713,13619.8,0,279,408.81535416667,silver,9|10|147,mzRAc6pF9MwWB83y,11,2026-05-13 23:23:06.981
Smallestpeen,Kazzak,EU,Evoker,Augmentation,Scalecommander,DPS,Pit of Saron,14,1130.8,157994204,139723.8,0,283,408.81535416667,silver,9|10|147,mzRAc6pF9MwWB83y,11,2026-05-13 23:23:06.981
Impdotcom,Silvermoon,EU,Warlock,Affliction,Soul Harvester,DPS,Pit of Saron,14,1130.8,151008762,133546.1,0,275,408.81535416667,silver,9|10|147,mzRAc6pF9MwWB83y,11,2026-05-13 23:23:06.981
Kritvitsham,Kazzak,EU,Shaman,Enhancement,Stormbringer,DPS,Pit of Saron,14,1130.8,222310103,196602.2,0,284,408.81535416667,silver,9|10|147,mzRAc6pF9MwWB83y,11,2026-05-13 23:23:06.981
Chenkø,TwistingNether,EU,Monk,Brewmaster,Shado-Pan,Tank,Algeth'ar Academy,15,1185.9,102857130,86736.5,0,283,422.96645833333,silver,9|10|147,ndVbxvK1zWkyt9HQ,12,2026-04-25 15:03:01.642
Arweynr,Silvermoon,EU,Paladin,Holy,Lightsmith,Healer,Algeth'ar Academy,15,1185.9,38285005,32284.6,0,279,422.96645833333,silver,9|10|147,ndVbxvK1zWkyt9HQ,12,2026-04-25 15:03:01.642
Darkllîne,TwistingNether,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Algeth'ar Academy,15,1185.9,181038478,152664.6,0,279,422.96645833333,silver,9|10|147,ndVbxvK1zWkyt9HQ,12,2026-04-25 15:03:01.642
Realpandh,Draenor,EU,DemonHunter,Devourer,Annihilator,DPS,Algeth'ar Academy,15,1185.9,197925229,166904.7,0,282,422.96645833333,silver,9|10|147,ndVbxvK1zWkyt9HQ,12,2026-04-25 15:03:01.642
Tigki,TwistingNether,EU,Hunter,Survival,Pack Leader,DPS,Algeth'ar Academy,15,1185.9,179245266,151152.4,0,279,422.96645833333,silver,9|10|147,ndVbxvK1zWkyt9HQ,12,2026-04-25 15:03:01.642
Exadr,Draenor,EU,Druid,Guardian,Elune's Chosen,Tank,Magisters' Terrace,20,1690.3,213952552,126575.0,0,288,490.48444852941,bronze,9|10|147,ntqy4pMkQzwAarFW,2,2026-05-23 20:13:51.262
Meditwait,Draenor,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Magisters' Terrace,20,1690.3,83229906,49239.1,0,290,490.48444852941,bronze,9|10|147,ntqy4pMkQzwAarFW,2,2026-05-23 20:13:51.262
Tshockdh,Draenor,EU,DemonHunter,Devourer,Annihilator,DPS,Magisters' Terrace,20,1690.3,359017473,212395.8,2,290,490.48444852941,bronze,9|10|147,ntqy4pMkQzwAarFW,2,2026-05-23 20:13:51.262
Pmforfeet,Draenor,EU,Evoker,Augmentation,Scalecommander,DPS,Magisters' Terrace,20,1690.3,321244752,190049.3,1,289,490.48444852941,bronze,9|10|147,ntqy4pMkQzwAarFW,2,2026-05-23 20:13:51.262
Gormydk,Draenor,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Magisters' Terrace,20,1690.3,355707572,210437.6,1,290,490.48444852941,bronze,9|10|147,ntqy4pMkQzwAarFW,2,2026-05-23 20:13:51.262
Goromo,Kazzak,EU,Druid,Guardian,Elune's Chosen,Tank,Windrunner Spire,19,1651.7,179151510,108467.2,0,291,475.51979166667,bronze,9|10|147,2gf7pGYMqBy43HNt,5,2026-06-22 19:19:39.497
Redwáter,Silvermoon,EU,Shaman,Restoration,Totemic,Healer,Windrunner Spire,19,1651.7,43712056,26465.4,0,290,475.51979166667,bronze,9|10|147,2gf7pGYMqBy43HNt,5,2026-06-22 19:19:39.497
Didk,Kazzak,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Windrunner Spire,19,1651.7,338538309,204967.8,0,291,475.51979166667,bronze,9|10|147,2gf7pGYMqBy43HNt,5,2026-06-22 19:19:39.497
Lobolock,Kazzak,EU,Warlock,Demonology,Diabolist,DPS,Windrunner Spire,19,1651.7,272043908,164708.8,2,290,475.51979166667,bronze,9|10|147,2gf7pGYMqBy43HNt,5,2026-06-22 19:19:39.497
Thirstyx,Ragnaros,EU,DemonHunter,Devourer,Annihilator,DPS,Windrunner Spire,19,1651.7,296592262,179571.6,1,290,475.51979166667,bronze,9|10|147,2gf7pGYMqBy43HNt,5,2026-06-22 19:19:39.497
Andydruid,TwistingNether,EU,Druid,Guardian,Elune's Chosen,Tank,Seat of the Triumvirate,15,1394.5,121229140,86933.3,0,291,421.74915441176,silver,9|10|147,P2Cp4WDQytT1VRqM,23,2026-05-30 18:09:36.617
Lintroller,TwistingNether,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Seat of the Triumvirate,15,1394.5,50454018,36180.5,0,289,421.74915441176,silver,9|10|147,P2Cp4WDQytT1VRqM,23,2026-05-30 18:09:36.617
Troubling,Ragnaros,EU,Evoker,Augmentation,Scalecommander,DPS,Seat of the Triumvirate,15,1394.5,172490316,123692.6,0,286,421.74915441176,silver,9|10|147,P2Cp4WDQytT1VRqM,23,2026-05-30 18:09:36.617
Iamshunter,TwistingNether,EU,Hunter,BeastMastery,Dark Ranger,DPS,Seat of the Triumvirate,15,1394.5,195902288,140481.3,1,288,421.74915441176,silver,9|10|147,P2Cp4WDQytT1VRqM,23,2026-05-30 18:09:36.617
Hawkmonk,TwistingNether,EU,Monk,Windwalker,Shado-Pan,DPS,Seat of the Triumvirate,15,1394.5,222294445,159407.1,0,289,421.74915441176,silver,9|10|147,P2Cp4WDQytT1VRqM,23,2026-05-30 18:09:36.617
Tantemango,Ragnaros,EU,Druid,Guardian,Elune's Chosen,Tank,Windrunner Spire,18,1525.4,167529811,109823.4,0,290,463.20304924242,silver,9|10|147,7XykW3mBQphvaC68,5,2026-05-29 21:00:47.549
Xérly,Ravencrest,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Windrunner Spire,18,1525.4,58697086,38478.6,1,288,463.20304924242,silver,9|10|147,7XykW3mBQphvaC68,5,2026-05-29 21:00:47.549
Dadsissue,Ragnaros,EU,DemonHunter,Devourer,Annihilator,DPS,Windrunner Spire,18,1525.4,217760395,142751.9,1,288,463.20304924242,silver,9|10|147,7XykW3mBQphvaC68,5,2026-05-29 21:00:47.549
Fui,Ragnaros,EU,Warlock,Demonology,Diabolist,DPS,Windrunner Spire,18,1525.4,291823160,191303.4,0,289,463.20304924242,silver,9|10|147,7XykW3mBQphvaC68,5,2026-05-29 21:00:47.549
Minpokemon,Ragnaros,EU,Hunter,BeastMastery,Pack Leader,DPS,Windrunner Spire,18,1525.4,255348024,167392.3,0,289,463.20304924242,silver,9|10|147,7XykW3mBQphvaC68,5,2026-05-29 21:00:47.549
Drudette,Illidan,US,Druid,Guardian,Elune's Chosen,Tank,Maisara Caverns,18,1475.1,150216814,101832.9,0,287,464.16113636364,silver,9|10|147,NQ47VAf2FWLdxk39,1,2026-05-30 20:07:49.109
Etraxyz,Illidan,US,Monk,Mistweaver,Conduit of the Celestials,Healer,Maisara Caverns,18,1475.1,80321683,54450.6,0,288,464.16113636364,silver,9|10|147,NQ47VAf2FWLdxk39,1,2026-05-30 20:07:49.109
Shamaray,Illidan,US,Shaman,Enhancement,Stormbringer,DPS,Maisara Caverns,18,1475.1,287653822,195002.4,0,289,464.16113636364,silver,9|10|147,NQ47VAf2FWLdxk39,1,2026-05-30 20:07:49.109
Enath,Mal'Ganis,US,Rogue,Outlaw,Trickster,DPS,Maisara Caverns,18,1475.1,278345162,188692.0,0,290,464.16113636364,silver,9|10|147,NQ47VAf2FWLdxk39,1,2026-05-30 20:07:49.109
Timetobang,MoonGuard,US,Warrior,Arms,Colossus,DPS,Maisara Caverns,18,1475.1,234445169,158931.9,2,288,464.16113636364,silver,9|10|147,NQ47VAf2FWLdxk39,1,2026-05-30 20:07:49.109
Veggiepie,Sylvanas,EU,Druid,Guardian,Elune's Chosen,Tank,Skyreach,19,1415.5,104072757,73523.0,0,284,475.76419642857,bronze,9|10|147,fwzxNyPp76aABbjW,31,2026-05-20 22:17:06.902
Kryddpepprar,TarrenMill,EU,Shaman,Restoration,Totemic,Healer,Skyreach,19,1415.5,37360349,26393.5,1,287,475.76419642857,bronze,9|10|147,fwzxNyPp76aABbjW,31,2026-05-20 22:17:06.902
Curtno,TarrenMill,EU,Paladin,Retribution,Templar,DPS,Skyreach,19,1415.5,222967033,157516.9,0,290,475.76419642857,bronze,9|10|147,fwzxNyPp76aABbjW,31,2026-05-20 22:17:06.902
Onodh,TarrenMill,EU,DemonHunter,Devourer,Annihilator,DPS,Skyreach,19,1415.5,241056046,170296.0,0,290,475.76419642857,bronze,9|10|147,fwzxNyPp76aABbjW,31,2026-05-20 22:17:06.902
Baldbenny,TarrenMill,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Skyreach,19,1415.5,211985876,149759.2,0,289,475.76419642857,bronze,9|10|147,fwzxNyPp76aABbjW,31,2026-05-20 22:17:06.902
Geffq,Silvermoon,EU,Monk,Brewmaster,Master of Harmony,Tank,Skyreach,20,1429.0,164852831,115359.1,0,290,489.10834821429,bronze,9|10|147,Af4y8bd32YtHvX7G,21,2026-06-28 17:00:47.502
Kraéz,Silvermoon,EU,Shaman,Restoration,Totemic,Healer,Skyreach,20,1429.0,38712329,27089.7,0,290,489.10834821429,bronze,9|10|147,Af4y8bd32YtHvX7G,21,2026-06-28 17:00:47.502
Лонгерхант,Ревущийфьорд,EU,Hunter,Survival,Pack Leader,DPS,Skyreach,20,1429.0,252877923,176956.5,1,293,489.10834821429,bronze,9|10|147,Af4y8bd32YtHvX7G,21,2026-06-28 17:00:47.502
Очпочмаки,Гордунни,EU,Warrior,Arms,Colossus,DPS,Skyreach,20,1429.0,258357964,180791.3,1,292,489.10834821429,bronze,9|10|147,Af4y8bd32YtHvX7G,21,2026-06-28 17:00:47.502
Puphistoxin,Silvermoon,EU,Rogue,Outlaw,Trickster,DPS,Skyreach,20,1429.0,190725337,133464.0,3,288,489.10834821429,bronze,9|10|147,Af4y8bd32YtHvX7G,21,2026-06-28 17:00:47.502
Isoxd,Dalaran,US,Druid,Guardian,Elune's Chosen,Tank,Pit of Saron,21,1601.6,213765218,133473.5,0,288,504.30910416667,bronze,9|10|147,NA9KZz4VBtRk8PCT,5,2026-06-23 05:13:03.268
Papachi,Illidan,US,Monk,Mistweaver,Conduit of the Celestials,Healer,Pit of Saron,21,1601.6,77573099,48436.1,0,289,504.30910416667,bronze,9|10|147,NA9KZz4VBtRk8PCT,5,2026-06-23 05:13:03.268
Hemoglobyn,Area52,US,DeathKnight,Frost,Deathbringer,DPS,Pit of Saron,21,1601.6,313737571,195895.6,0,290,504.30910416667,bronze,9|10|147,NA9KZz4VBtRk8PCT,5,2026-06-23 05:13:03.268
Yveslambert,Area52,US,Hunter,Survival,Pack Leader,DPS,Pit of Saron,21,1601.6,336250867,209952.7,0,291,504.30910416667,bronze,9|10|147,NA9KZz4VBtRk8PCT,5,2026-06-23 05:13:03.268
Klindalol,Area52,US,Warrior,Arms,Colossus,DPS,Pit of Saron,21,1601.6,379601912,237020.8,0,291,504.30910416667,bronze,9|10|147,NA9KZz4VBtRk8PCT,5,2026-06-23 05:13:03.268
Chugjugg,Stormrage,US,Monk,Brewmaster,Master of Harmony,Tank,Maisara Caverns,20,1597.8,196012155,122677.0,0,288,491.54024621212,bronze,9|10|147,xqZRDjA467kvFgaY,27,2026-05-23 02:50:47.206
Wade,Mal'Ganis,US,Druid,Restoration,Keeper of the Grove,Healer,Maisara Caverns,20,1597.8,65011844,40688.6,0,290,491.54024621212,bronze,9|10|147,xqZRDjA467kvFgaY,27,2026-05-23 02:50:47.206
Bonklers,Mal'Ganis,US,Shaman,Enhancement,Stormbringer,DPS,Maisara Caverns,20,1597.8,317433652,198670.4,2,289,491.54024621212,bronze,9|10|147,xqZRDjA467kvFgaY,27,2026-05-23 02:50:47.206
Reldo,Mal'Ganis,US,Rogue,Subtlety,Trickster,DPS,Maisara Caverns,20,1597.8,361059744,225974.5,1,290,491.54024621212,bronze,9|10|147,xqZRDjA467kvFgaY,27,2026-05-23 02:50:47.206
Mannimarco,Mal'Ganis,US,Warlock,Destruction,Hellcaller,DPS,Maisara Caverns,20,1597.8,360814246,225820.8,0,290,491.54024621212,bronze,9|10|147,xqZRDjA467kvFgaY,27,2026-05-23 02:50:47.206
Vickcho,TwistingNether,EU,Druid,Guardian,Elune's Chosen,Tank,Nexus-Point Xenas,19,1478.8,131606684,88997.3,0,290,476.86327083333,bronze,9|10|147,6tK2NkCVgzhfJAxD,5,2026-06-13 20:45:23.693
Malenamedard,TwistingNether,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Nexus-Point Xenas,19,1478.8,67798063,45847.6,0,287,476.86327083333,bronze,9|10|147,6tK2NkCVgzhfJAxD,5,2026-06-13 20:45:23.693
Slicerno,Kazzak,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Nexus-Point Xenas,19,1478.8,261955104,177143.8,0,289,476.86327083333,bronze,9|10|147,6tK2NkCVgzhfJAxD,5,2026-06-13 20:45:23.693
Vlotho,Blackmoore,EU,Shaman,Elemental,Stormbringer,DPS,Nexus-Point Xenas,19,1478.8,254382857,172023.2,0,290,476.86327083333,bronze,9|10|147,6tK2NkCVgzhfJAxD,5,2026-06-13 20:45:23.693
Kallyi,TwistingNether,EU,DemonHunter,Devourer,Annihilator,DPS,Nexus-Point Xenas,19,1478.8,267115117,180633.2,0,286,476.86327083333,bronze,9|10|147,6tK2NkCVgzhfJAxD,5,2026-06-13 20:45:23.693
Atherr,Zul'jin,US,DeathKnight,Blood,Deathbringer,Tank,Maisara Caverns,14,1120.3,99073588,88431.6,0,288,410.0,gold,9|10|147,gQFp971jXzP4AqZx,5,2026-05-20 19:26:21.992
Sheeshkibob,Thrall,US,Monk,Mistweaver,Conduit of the Celestials,Healer,Maisara Caverns,14,1120.3,50446768,45028.0,1,279,410.0,gold,9|10|147,gQFp971jXzP4AqZx,5,2026-05-20 19:26:21.992
Ylidorr,Zul'jin,US,Hunter,Marksmanship,Dark Ranger,DPS,Maisara Caverns,14,1120.3,172422728,153901.9,0,284,410.0,gold,9|10|147,gQFp971jXzP4AqZx,5,2026-05-20 19:26:21.992
Arog,Zul'jin,US,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Maisara Caverns,14,1120.3,206621689,184427.3,0,289,410.0,gold,9|10|147,gQFp971jXzP4AqZx,5,2026-05-20 19:26:21.992
Chums,Tichondrius,US,Warlock,Demonology,Diabolist,DPS,Maisara Caverns,14,1120.3,175542678,156686.7,0,285,410.0,gold,9|10|147,gQFp971jXzP4AqZx,5,2026-05-20 19:26:21.992
Amadex,Stormrage,US,Druid,Guardian,Elune's Chosen,Tank,Nexus-Point Xenas,22,1586.4,184808730,116493.0,0,291,518.37110416667,bronze,9|10|147,hKmAy8CH2fgRGjxq,1,2026-06-23 02:43:15.761
Flexzzxd,Area52,US,Monk,Mistweaver,Conduit of the Celestials,Healer,Nexus-Point Xenas,22,1586.4,80164561,50531.2,2,290,518.37110416667,bronze,9|10|147,hKmAy8CH2fgRGjxq,1,2026-06-23 02:43:15.761
Mplusandy,Tichondrius,US,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Nexus-Point Xenas,22,1586.4,306176433,192996.4,2,291,518.37110416667,bronze,9|10|147,hKmAy8CH2fgRGjxq,1,2026-06-23 02:43:15.761
Redarcane,Stormrage,US,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Nexus-Point Xenas,22,1586.4,375061471,236417.7,0,291,518.37110416667,bronze,9|10|147,hKmAy8CH2fgRGjxq,1,2026-06-23 02:43:15.761
Nafaug,Stormrage,US,Evoker,Augmentation,Scalecommander,DPS,Nexus-Point Xenas,22,1586.4,364454089,229731.4,0,291,518.37110416667,bronze,9|10|147,hKmAy8CH2fgRGjxq,1,2026-06-23 02:43:15.761
Stýcx,Eredar,EU,Druid,Guardian,Elune's Chosen,Tank,Nexus-Point Xenas,12,939.3,62960920,67032.1,0,293,380.0,gold,9|10|147,agXN94AxJYRqFQbL,19,2026-06-28 16:06:50.017
Naymon,Blackrock,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Nexus-Point Xenas,12,939.3,41972515,44686.6,0,288,380.0,gold,9|10|147,agXN94AxJYRqFQbL,19,2026-06-28 16:06:50.017
Frostflocké,Eredar,EU,DeathKnight,Frost,Deathbringer,DPS,Nexus-Point Xenas,12,939.3,134517674,143215.9,0,291,380.0,gold,9|10|147,agXN94AxJYRqFQbL,19,2026-06-28 16:06:50.017
Dhnuei,Thrall,EU,DemonHunter,Devourer,Annihilator,DPS,Nexus-Point Xenas,12,939.3,124504800,132555.6,0,285,380.0,gold,9|10|147,agXN94AxJYRqFQbL,19,2026-06-28 16:06:50.017
Trollevier,Eredar,EU,Hunter,Marksmanship,Dark Ranger,DPS,Nexus-Point Xenas,12,939.3,148015020,157586.0,0,281,380.0,gold,9|10|147,agXN94AxJYRqFQbL,19,2026-06-28 16:06:50.017
Nepholdru,Draenor,EU,Druid,Guardian,Elune's Chosen,Tank,Maisara Caverns,21,1682.4,229252764,136266.1,0,290,505.79683712121,bronze,9|10|147,hbB3fFqYrAJWM2PK,6,2026-06-07 16:33:32.410
Alextotem,Kazzak,EU,Shaman,Restoration,Totemic,Healer,Maisara Caverns,21,1682.4,55028269,32708.4,0,288,505.79683712121,bronze,9|10|147,hbB3fFqYrAJWM2PK,6,2026-06-07 16:33:32.410
Zazzïn,Kazzak,EU,Paladin,Retribution,Templar,DPS,Maisara Caverns,21,1682.4,366512425,217852.2,0,290,505.79683712121,bronze,9|10|147,hbB3fFqYrAJWM2PK,6,2026-06-07 16:33:32.410
Gangstha,TarrenMill,EU,Warrior,Arms,Colossus,DPS,Maisara Caverns,21,1682.4,396887444,235906.9,0,290,505.79683712121,bronze,9|10|147,hbB3fFqYrAJWM2PK,6,2026-06-07 16:33:32.410
Shadydeath,Kazzak,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Maisara Caverns,21,1682.4,385150305,228930.5,0,290,505.79683712121,bronze,9|10|147,hbB3fFqYrAJWM2PK,6,2026-06-07 16:33:32.410
Gingerclaw,Vek'nilash,EU,Druid,Guardian,Elune's Chosen,Tank,Seat of the Triumvirate,19,1702.0,150530765,88440.9,0,287,475.81134191176,bronze,9|10|147,1YC9b7y23vKkGjzW,3,2026-06-01 18:24:06.283
Ikosensei,TwistingNether,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Seat of the Triumvirate,19,1702.0,76802761,45123.7,0,287,475.81134191176,bronze,9|10|147,1YC9b7y23vKkGjzW,3,2026-06-01 18:24:06.283
Îfo,TwistingNether,EU,Hunter,Marksmanship,Dark Ranger,DPS,Seat of the Triumvirate,19,1702.0,299248625,175816.7,1,289,475.81134191176,bronze,9|10|147,1YC9b7y23vKkGjzW,3,2026-06-01 18:24:06.283
Hidome,TwistingNether,EU,Shaman,Elemental,Stormbringer,DPS,Seat of the Triumvirate,19,1702.0,279405989,164158.6,1,289,475.81134191176,bronze,9|10|147,1YC9b7y23vKkGjzW,3,2026-06-01 18:24:06.283
Babygyoza,Antonidas,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Seat of the Triumvirate,19,1702.0,297797568,174964.2,0,289,475.81134191176,bronze,9|10|147,1YC9b7y23vKkGjzW,3,2026-06-01 18:24:06.283
Qoishift,Eredar,EU,Druid,Guardian,Elune's Chosen,Tank,Maisara Caverns,15,1220.0,134164983,109974.6,0,290,424.56570075758,silver,9|10|147,hfYqzC3jGdaTrnWV,7,2026-05-25 13:06:11.096
Anthropic,Arthas,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Maisara Caverns,15,1220.0,49975126,40964.5,0,286,424.56570075758,silver,9|10|147,hfYqzC3jGdaTrnWV,7,2026-05-25 13:06:11.096
Iceshamy,Eredar,EU,Shaman,Elemental,Stormbringer,DPS,Maisara Caverns,15,1220.0,190999118,156561.4,0,289,424.56570075758,silver,9|10|147,hfYqzC3jGdaTrnWV,7,2026-05-25 13:06:11.096
Ravitools,Eredar,EU,Hunter,BeastMastery,Pack Leader,DPS,Maisara Caverns,15,1220.0,200582362,164416.8,0,287,424.56570075758,silver,9|10|147,hfYqzC3jGdaTrnWV,7,2026-05-25 13:06:11.096
Shasoriaa,Eredar,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Maisara Caverns,15,1220.0,213225162,174780.0,0,289,424.56570075758,silver,9|10|147,hfYqzC3jGdaTrnWV,7,2026-05-25 13:06:11.096
Taraskbear,TwistingNether,EU,Druid,Guardian,Elune's Chosen,Tank,Maisara Caverns,22,1722.3,242921911,141044.7,0,290,519.75818181818,bronze,9|10|147,GYB3xpWaDZn6Kmw4,5,2026-06-07 22:56:19.967
Gyógyverés,Ragnaros,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Maisara Caverns,22,1722.3,92029299,53433.8,1,289,519.75818181818,bronze,9|10|147,GYB3xpWaDZn6Kmw4,5,2026-06-07 22:56:19.967
Kólachaos,Ragnaros,EU,DemonHunter,Devourer,Annihilator,DPS,Maisara Caverns,22,1722.3,408654755,237272.1,0,290,519.75818181818,bronze,9|10|147,GYB3xpWaDZn6Kmw4,5,2026-06-07 22:56:19.967
Bombardmad,Ragnaros,EU,Evoker,Augmentation,Scalecommander,DPS,Maisara Caverns,22,1722.3,422120148,245090.4,0,290,519.75818181818,bronze,9|10|147,GYB3xpWaDZn6Kmw4,5,2026-06-07 22:56:19.967
Eskawhtng,Kazzak,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Maisara Caverns,22,1722.3,434354331,252193.8,0,290,519.75818181818,bronze,9|10|147,GYB3xpWaDZn6Kmw4,5,2026-06-07 22:56:19.967
Ikaryss,Hyjal,EU,Druid,Guardian,Elune's Chosen,Tank,Algeth'ar Academy,16,1436.5,87626331,61000.5,0,275,433.70752016129,silver,9|10|147,AkrKyfMzpj4gJQCF,5,2026-05-20 21:12:15.595
Gaolu,Hyjal,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Algeth'ar Academy,16,1436.5,38038318,26480.1,0,287,433.70752016129,silver,9|10|147,AkrKyfMzpj4gJQCF,5,2026-05-20 21:12:15.595
Hellyå,Hyjal,EU,Warlock,Affliction,Soul Harvester,DPS,Algeth'ar Academy,16,1436.5,249006854,173344.4,0,290,433.70752016129,silver,9|10|147,AkrKyfMzpj4gJQCF,5,2026-05-20 21:12:15.595
Odsuv,Sargeras,EU,Hunter,Survival,Pack Leader,DPS,Algeth'ar Academy,16,1436.5,218463142,152081.6,0,286,433.70752016129,silver,9|10|147,AkrKyfMzpj4gJQCF,5,2026-05-20 21:12:15.595
Enhacken,Hyjal,EU,Shaman,Elemental,Stormbringer,DPS,Algeth'ar Academy,16,1436.5,205553551,143094.7,0,289,433.70752016129,silver,9|10|147,AkrKyfMzpj4gJQCF,5,2026-05-20 21:12:15.595
Bjobber,Draenor,EU,Druid,Guardian,Elune's Chosen,Tank,Windrunner Spire,13,1191.6,84801807,71168.4,0,269,394.81821969697,silver,9|10|147,X7wkD14G8pdPbfgz,21,2026-05-23 19:24:46.636
Naîhq,Draenor,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Windrunner Spire,13,1191.6,24595738,20641.5,1,278,394.81821969697,silver,9|10|147,X7wkD14G8pdPbfgz,21,2026-05-23 19:24:46.636
Bevrorenziel,Draenor,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Windrunner Spire,13,1191.6,204832678,171902.1,0,290,394.81821969697,silver,9|10|147,X7wkD14G8pdPbfgz,21,2026-05-23 19:24:46.636
Albjerto,Draenor,EU,Evoker,Augmentation,Scalecommander,DPS,Windrunner Spire,13,1191.6,160075094,134340.1,0,285,394.81821969697,silver,9|10|147,X7wkD14G8pdPbfgz,21,2026-05-23 19:24:46.636
Microschwans,Draenor,EU,DemonHunter,Devourer,Annihilator,DPS,Windrunner Spire,13,1191.6,148092623,124284.0,0,287,394.81821969697,silver,9|10|147,X7wkD14G8pdPbfgz,21,2026-05-23 19:24:46.636
Saraylris,Stormrage,US,DemonHunter,Vengeance,Annihilator,Tank,Maisara Caverns,18,1584.0,175085294,110530.7,0,285,462.66560606061,silver,9|10|147,bRzKN12qYmyQxcVJ,1,2026-05-17 17:34:04.968
Wesà,Stormrage,US,Monk,Mistweaver,Conduit of the Celestials,Healer,Maisara Caverns,18,1584.0,68463701,43220.9,0,286,462.66560606061,silver,9|10|147,bRzKN12qYmyQxcVJ,1,2026-05-17 17:34:04.968
Dìpsy,Illidan,US,Shaman,Elemental,Stormbringer,DPS,Maisara Caverns,18,1584.0,234074314,147770.3,0,287,462.66560606061,silver,9|10|147,bRzKN12qYmyQxcVJ,1,2026-05-17 17:34:04.968
Feetvendor,Sargeras,US,Warlock,Demonology,Diabolist,DPS,Maisara Caverns,18,1584.0,265420849,167559.2,0,287,462.66560606061,silver,9|10|147,bRzKN12qYmyQxcVJ,1,2026-05-17 17:34:04.968
Friedpope,Stormrage,US,Paladin,Retribution,Templar,DPS,Maisara Caverns,18,1584.0,271521025,171410.2,0,286,462.66560606061,silver,9|10|147,bRzKN12qYmyQxcVJ,1,2026-05-17 17:34:04.968
Bearttian,Illidan,US,Druid,Guardian,Elune's Chosen,Tank,Windrunner Spire,22,1829.3,218374341,119376.8,1,290,517.15751893939,bronze,9|10|147,Mt46PgkXDcyranjH,52,2026-05-25 02:53:58.999
Drohgoe,Illidan,US,Monk,Mistweaver,Conduit of the Celestials,Healer,Windrunner Spire,22,1829.3,91108264,49805.3,0,290,517.15751893939,bronze,9|10|147,Mt46PgkXDcyranjH,52,2026-05-25 02:53:58.999
