subset,composition,runs,strength,avg_key,avg_pct_under,best_pct_under,median_pct_under,key_slope,ref_key,best_time_s,best_dungeon,best_key,best_date,median_time_s,avg_deaths_per_run,timed_pct
all,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Elemental Shaman | D:Arms Warrior,162,2.46,9.2,21.4,55.1,23.0,-3.82,8.8,808.0,Voidscar Arena,2,2026-08-20,1380.0,5.24,88.3
timed,T:Blood DeathKnight | H:Mistweaver Monk | D:Balance Druid | D:Arcane Mage | D:Retribution Paladin,10,-2.49,8.1,25.2,48.6,20.1,-3.137,8.6,864.0,Ruby Life Pools,2,2026-08-20,1582.0,2.7,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Arcane Mage | D:Arms Warrior | D:Arms Warrior,10,-3.1,8.6,21.2,31.3,22.0,-3.137,8.6,1319.0,Den of Nalorakk,10,2026-08-19,1490.0,4.4,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Unholy DeathKnight | D:Arcane Mage | D:Demonology Warlock,10,-3.42,7.6,27.0,46.2,29.4,-3.137,8.6,903.0,Ruby Life Pools,5,2026-08-19,1330.0,3.5,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Balance Druid | D:BeastMastery Hunter | D:Arcane Mage,10,-3.58,7.2,29.2,47.0,31.7,-3.137,8.6,1081.0,Murder Row,2,2026-08-19,1310.0,1.5,100.0
timed,T:Blood DeathKnight | H:Holy Priest | D:Balance Druid | D:Arcane Mage | D:Arms Warrior,10,-3.63,6.6,32.9,46.4,36.0,-3.137,8.6,965.0,Voidscar Arena,4,2026-08-19,1186.0,1.9,100.0
timed,T:Guardian Druid | H:Restoration Shaman | D:BeastMastery Hunter | D:Retribution Paladin | D:Arms Warrior,10,-3.63,8.3,22.2,46.6,20.0,-3.137,8.6,1056.0,Kings' Rest,4,2026-08-18,1440.0,4.6,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Balance Druid | D:BeastMastery Hunter | D:Retribution Paladin,10,-3.96,8.1,23.0,57.2,21.2,-3.137,8.6,770.0,Voidscar Arena,2,2026-08-19,1466.0,5.8,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Arcane Mage | D:Elemental Shaman,10,-6.41,8.1,19.3,45.3,15.4,-3.137,8.6,984.0,The Blinding Vale,4,2026-08-19,1592.0,10.1,100.0
timed,T:Protection Warrior | H:Mistweaver Monk | D:Unholy DeathKnight | D:Shadow Priest | D:Enhancement Shaman,9,12.74,9.9,37.5,46.8,37.6,-3.137,8.6,957.0,Altar of Fangs,8,2026-08-19,1142.0,1.0,100.0
timed,T:Protection Paladin | H:Discipline Priest | D:Devourer DemonHunter | D:Marksmanship Hunter | D:Arcane Mage,9,10.92,9.8,35.4,43.1,35.1,-3.137,8.6,1093.0,Temple of Sethraliss,8,2026-08-19,1243.0,1.67,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Havoc DemonHunter | D:Demonology Warlock | D:Arms Warrior,9,10.13,10.4,30.0,39.3,34.0,-3.137,8.6,1239.0,Murder Row,10,2026-08-19,1336.0,1.78,100.0
timed,T:Protection Paladin | H:Mistweaver Monk | D:Unholy DeathKnight | D:Havoc DemonHunter | D:Elemental Shaman,9,9.65,10.1,31.3,39.5,31.7,-3.137,8.6,1234.0,Murder Row,10,2026-08-19,1237.0,2.89,100.0
timed,T:Blood DeathKnight | H:Holy Priest | D:Balance Druid | D:Arcane Mage | D:Subtlety Rogue,9,8.43,9.4,33.6,48.7,35.0,-3.137,8.6,923.0,Voidscar Arena,8,2026-08-19,1249.0,1.78,100.0
timed,T:Vengeance DemonHunter | H:Mistweaver Monk | D:Unholy DeathKnight | D:Arcane Mage | D:Shadow Priest,9,8.41,10.3,28.0,37.4,30.3,-3.137,8.6,1127.0,Voidscar Arena,10,2026-08-19,1279.0,4.33,100.0
timed,T:Blood DeathKnight | H:Discipline Priest | D:Shadow Priest | D:Elemental Shaman | D:Arms Warrior,9,8.0,9.6,32.3,43.0,33.9,-3.137,8.6,1026.0,The Blinding Vale,5,2026-08-20,1268.0,3.44,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Marksmanship Hunter | D:Enhancement Shaman | D:Arms Warrior,9,7.43,10.2,27.2,40.6,30.1,-3.137,8.6,1069.0,Voidscar Arena,5,2026-08-19,1366.0,1.89,100.0
timed,T:Vengeance DemonHunter | H:Restoration Druid | D:Augmentation Evoker | D:Subtlety Rogue | D:Elemental Shaman,9,6.8,10.1,26.9,39.1,26.6,-3.137,8.6,1242.0,Murder Row,10,2026-08-19,1400.0,2.56,100.0
timed,T:Blood DeathKnight | H:Mistweaver Monk | D:BeastMastery Hunter | D:Arcane Mage | D:Fury Warrior,9,6.7,10.1,26.8,37.3,26.6,-3.137,8.6,1203.0,Den of Nalorakk,10,2026-08-19,1369.0,3.33,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Devourer DemonHunter | D:BeastMastery Hunter | D:Arms Warrior,9,6.47,10.6,23.6,47.6,22.3,-3.137,8.6,944.0,Altar of Fangs,5,2026-08-19,1539.0,2.67,100.0
timed,T:Protection Paladin | H:Holy Priest | D:Balance Druid | D:Elemental Shaman | D:Arms Warrior,9,6.16,9.7,28.7,39.4,32.5,-3.137,8.6,1091.0,The Blinding Vale,5,2026-08-19,1186.0,1.78,100.0
timed,T:Protection Paladin | H:Discipline Priest | D:Balance Druid | D:Retribution Paladin | D:Elemental Shaman,9,5.88,9.3,30.4,51.0,30.3,-3.137,8.6,824.0,Ruby Life Pools,5,2026-08-19,1321.0,1.33,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:Unholy DeathKnight | D:Devastation Evoker | D:Marksmanship Hunter,9,5.77,11.1,19.0,34.3,18.5,-3.137,8.6,1182.0,Voidscar Arena,10,2026-08-19,1488.0,4.33,100.0
timed,T:Protection Warrior | H:Holy Paladin | D:Unholy DeathKnight | D:Arcane Mage | D:Demonology Warlock,9,5.13,9.6,27.8,51.7,25.7,-3.137,8.6,928.0,Den of Nalorakk,5,2026-08-19,1323.0,2.67,100.0
timed,T:Blood DeathKnight | H:Preservation Evoker | D:Balance Druid | D:Devastation Evoker | D:Shadow Priest,9,5.02,10.7,20.7,38.8,27.0,-3.137,8.6,1249.0,Murder Row,10,2026-08-19,1314.0,5.78,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Balance Druid | D:Arcane Mage | D:Subtlety Rogue,9,4.98,10.6,21.3,42.4,19.7,-3.137,8.6,1037.0,The Blinding Vale,6,2026-08-19,1348.0,3.44,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Shadow Priest | D:Assassination Rogue,9,4.8,10.9,18.9,37.1,17.2,-3.137,8.6,1207.0,Den of Nalorakk,9,2026-08-19,1575.0,2.78,100.0
timed,T:Vengeance DemonHunter | H:Mistweaver Monk | D:Windwalker Monk | D:Retribution Paladin | D:Enhancement Shaman,9,4.74,9.9,25.1,39.6,26.1,-3.137,8.6,1160.0,Temple of Sethraliss,8,2026-08-18,1422.0,5.56,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Feral Druid | D:Windwalker Monk | D:Arms Warrior,9,4.37,10.7,19.6,46.5,15.1,-3.137,8.6,963.0,Altar of Fangs,5,2026-08-19,1631.0,2.22,100.0
timed,T:Vengeance DemonHunter | H:Holy Priest | D:Arcane Mage | D:Windwalker Monk | D:Arms Warrior,9,4.33,9.4,27.3,34.1,28.7,-3.137,8.6,1187.0,Voidscar Arena,10,2026-08-19,1359.0,4.67,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Unholy DeathKnight | D:Balance Druid | D:Shadow Priest,9,4.24,8.1,35.5,50.4,35.6,-3.137,8.6,952.0,Temple of Sethraliss,2,2026-08-20,1198.0,2.0,100.0
timed,T:Protection Warrior | H:Holy Paladin | D:Arcane Mage | D:Elemental Shaman | D:Arms Warrior,9,3.92,9.7,25.2,44.1,21.8,-3.137,8.6,1140.0,Murder Row,5,2026-08-19,1505.0,2.33,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Unholy DeathKnight | D:Arcane Mage | D:Elemental Shaman,9,3.84,11.1,16.0,33.5,12.3,-3.137,8.6,1277.0,Temple of Sethraliss,9,2026-08-19,1621.0,3.78,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Feral Druid | D:Arcane Mage | D:Arms Warrior,9,3.77,10.2,21.5,44.6,18.0,-3.137,8.6,1130.0,Murder Row,5,2026-08-19,1439.0,3.33,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:BeastMastery Hunter | D:Subtlety Rogue | D:Arms Warrior,9,3.66,9.8,24.1,44.5,29.5,-3.137,8.6,933.0,Ruby Life Pools,8,2026-08-19,1324.0,2.89,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Devourer DemonHunter | D:Marksmanship Hunter | D:Elemental Shaman,9,3.62,10.6,19.2,31.9,17.9,-3.137,8.6,1388.0,Murder Row,10,2026-08-19,1513.0,5.44,100.0
timed,T:Protection Paladin | H:Mistweaver Monk | D:Balance Druid | D:Arcane Mage | D:Arms Warrior,9,3.61,9.9,23.3,36.5,23.5,-3.137,8.6,1144.0,Voidscar Arena,10,2026-08-18,1393.0,2.11,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:BeastMastery Hunter | D:Shadow Priest | D:Arms Warrior,9,3.54,10.9,17.0,34.7,15.4,-3.137,8.6,1175.0,Altar of Fangs,10,2026-08-19,1550.0,2.44,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Devourer DemonHunter | D:BeastMastery Hunter | D:Arms Warrior,9,3.41,9.4,25.8,40.0,23.4,-3.137,8.6,1079.0,The Blinding Vale,5,2026-08-19,1438.0,2.78,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Balance Druid | D:Outlaw Rogue | D:Arms Warrior,9,3.38,9.1,27.9,50.9,27.4,-3.137,8.6,884.0,Voidscar Arena,5,2026-08-19,1220.0,2.44,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Shadow Priest | D:Enhancement Shaman,9,3.34,10.1,21.5,40.1,20.7,-3.137,8.6,1078.0,Voidscar Arena,7,2026-08-19,1462.0,3.56,100.0
timed,T:Vengeance DemonHunter | H:Holy Paladin | D:Elemental Shaman | D:Demonology Warlock | D:Arms Warrior,9,3.32,9.3,26.4,36.3,28.9,-3.137,8.6,1147.0,The Blinding Vale,9,2026-08-19,1365.0,2.0,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Balance Druid | D:Shadow Priest | D:Arms Warrior,9,3.08,8.7,30.2,43.9,28.5,-3.137,8.6,1144.0,Murder Row,4,2026-08-19,1317.0,2.44,100.0
timed,T:Vengeance DemonHunter | H:Discipline Priest | D:Balance Druid | D:Arcane Mage | D:Arms Warrior,9,2.94,9.7,23.7,45.4,21.6,-3.137,8.6,982.0,The Blinding Vale,6,2026-08-20,1522.0,3.11,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Balance Druid | D:Arcane Mage | D:Subtlety Rogue,9,2.78,9.6,24.1,45.1,21.1,-3.137,8.6,989.0,Voidscar Arena,9,2026-08-19,1516.0,1.22,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Subtlety Rogue | D:Fury Warrior,9,2.75,8.9,28.3,56.4,25.7,-3.137,8.6,785.0,Voidscar Arena,4,2026-08-19,1426.0,2.44,100.0
timed,T:Protection Paladin | H:Mistweaver Monk | D:Arcane Mage | D:Elemental Shaman | D:Arms Warrior,9,2.72,8.3,31.7,46.5,33.5,-3.137,8.6,963.0,Voidscar Arena,4,2026-08-19,1262.0,2.78,100.0
timed,T:Blood DeathKnight | H:Holy Priest | D:Arcane Mage | D:Elemental Shaman | D:Arms Warrior,9,2.63,8.2,32.3,53.4,37.1,-3.137,8.6,838.0,Voidscar Arena,5,2026-08-19,1133.0,3.56,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:Marksmanship Hunter | D:Arcane Mage | D:Arms Warrior,9,2.45,8.1,32.7,49.6,31.7,-3.137,8.6,907.0,The Blinding Vale,6,2026-08-19,1230.0,1.67,100.0
timed,T:Guardian Druid | H:Restoration Shaman | D:Retribution Paladin | D:Subtlety Rogue | D:Arms Warrior,9,2.25,9.9,21.2,44.7,19.8,-3.137,8.6,996.0,The Blinding Vale,6,2026-08-19,1458.0,2.44,100.0
timed,T:Vengeance DemonHunter | H:Holy Paladin | D:Balance Druid | D:Devastation Evoker | D:Arcane Mage,9,2.16,8.8,28.1,51.1,23.6,-3.137,8.6,967.0,Kings' Rest,4,2026-08-19,1448.0,3.56,100.0
timed,T:Guardian Druid | H:Restoration Shaman | D:Unholy DeathKnight | D:Devourer DemonHunter | D:Arcane Mage,9,2.11,9.4,23.8,42.2,24.1,-3.137,8.6,1110.0,Temple of Sethraliss,5,2026-08-19,1311.0,2.89,100.0
timed,T:Protection Paladin | H:Discipline Priest | D:Unholy DeathKnight | D:Arcane Mage | D:Demonology Warlock,9,2.01,9.4,23.6,46.4,21.3,-3.137,8.6,1094.0,Murder Row,5,2026-08-19,1534.0,3.78,100.0
timed,T:Blood DeathKnight | H:Discipline Priest | D:BeastMastery Hunter | D:Elemental Shaman | D:Arms Warrior,9,1.99,7.8,34.1,48.2,33.3,-3.137,8.6,933.0,Altar of Fangs,2,2026-08-20,1268.0,2.78,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Arcane Mage | D:Windwalker Monk | D:Elemental Shaman,9,1.93,9.4,23.5,30.5,21.8,-3.137,8.6,1168.0,Ruby Life Pools,10,2026-08-19,1504.0,2.67,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Unholy DeathKnight | D:Enhancement Shaman | D:Arms Warrior,9,1.7,10.1,19.0,49.4,18.7,-3.137,8.6,1032.0,Murder Row,5,2026-08-19,1464.0,2.89,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Frost Mage | D:Retribution Paladin | D:Arms Warrior,9,1.7,8.2,30.8,44.4,26.3,-3.137,8.6,1001.0,Altar of Fangs,5,2026-08-20,1374.0,2.89,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Devourer DemonHunter | D:Retribution Paladin | D:Arms Warrior,9,1.69,9.2,24.5,34.3,27.1,-3.137,8.6,1183.0,Altar of Fangs,5,2026-08-19,1318.0,3.89,100.0
timed,T:Blood DeathKnight | H:Holy Priest | D:Balance Druid | D:Arcane Mage | D:Demonology Warlock,9,1.64,9.4,23.1,44.3,21.8,-3.137,8.6,1002.0,The Blinding Vale,2,2026-08-19,1471.0,2.44,100.0
timed,T:Protection Paladin | H:Holy Priest | D:Arcane Mage | D:Shadow Priest | D:Assassination Rogue,9,1.38,9.4,22.7,44.4,23.4,-3.137,8.6,934.0,Ruby Life Pools,5,2026-08-18,1380.0,3.56,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Marksmanship Hunter | D:Retribution Paladin | D:Arms Warrior,9,1.2,8.9,25.9,52.3,23.9,-3.137,8.6,802.0,Ruby Life Pools,2,2026-08-19,1369.0,4.44,100.0
timed,T:Protection Paladin | H:Preservation Evoker | D:Unholy DeathKnight | D:Arcane Mage | D:Arms Warrior,9,1.15,9.2,23.7,49.7,25.5,-3.137,8.6,996.0,Kings' Rest,4,2026-08-20,1518.0,5.33,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Devastation Evoker | D:BeastMastery Hunter | D:Arms Warrior,9,0.98,9.6,21.3,46.2,22.7,-3.137,8.6,1032.0,Den of Nalorakk,4,2026-08-18,1453.0,3.89,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:BeastMastery Hunter | D:Subtlety Rogue | D:Elemental Shaman,9,0.93,8.7,26.8,43.6,29.9,-3.137,8.6,948.0,Ruby Life Pools,4,2026-08-19,1306.0,1.67,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Devourer DemonHunter | D:Subtlety Rogue | D:Arms Warrior,9,0.87,8.8,26.1,56.2,24.4,-3.137,8.6,789.0,The Blinding Vale,2,2026-08-19,1451.0,3.67,100.0
timed,T:Blood DeathKnight | H:Preservation Evoker | D:Arcane Mage | D:Windwalker Monk | D:Demonology Warlock,9,0.79,9.4,21.7,29.1,22.2,-3.137,8.6,1277.0,The Blinding Vale,8,2026-08-18,1482.0,3.11,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Marksmanship Hunter | D:Arcane Mage | D:Retribution Paladin,9,0.79,7.7,32.9,42.9,36.1,-3.137,8.6,1028.0,The Blinding Vale,5,2026-08-19,1283.0,1.67,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Marksmanship Hunter | D:Arcane Mage | D:Elemental Shaman,9,0.7,6.0,43.2,55.8,46.2,-3.137,8.6,796.0,Voidscar Arena,4,2026-08-19,1026.0,1.0,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Frost DeathKnight | D:Arcane Mage | D:Arms Warrior,9,0.43,10.9,12.1,22.5,11.2,-3.137,8.6,1395.0,The Blinding Vale,10,2026-08-20,1677.0,4.67,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:BeastMastery Hunter | D:Outlaw Rogue | D:Arms Warrior,9,0.4,9.2,22.5,48.8,15.5,-3.137,8.6,922.0,The Blinding Vale,2,2026-08-19,1536.0,4.67,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Balance Druid | D:BeastMastery Hunter | D:Windwalker Monk,9,0.18,9.3,21.5,41.6,20.4,-3.137,8.6,1190.0,Murder Row,4,2026-08-20,1595.0,3.0,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Unholy DeathKnight | D:Unholy DeathKnight | D:Elemental Shaman,9,0.17,8.4,27.1,50.3,28.6,-3.137,8.6,954.0,Den of Nalorakk,2,2026-08-19,1286.0,2.56,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Unholy DeathKnight | D:Arcane Mage | D:Retribution Paladin,9,-0.0,9.1,22.6,35.4,24.2,-3.137,8.6,1162.0,Voidscar Arena,3,2026-08-19,1413.0,1.56,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Windwalker Monk | D:Enhancement Shaman | D:Arms Warrior,9,-0.11,7.4,32.9,45.8,31.9,-3.137,8.6,975.0,Altar of Fangs,2,2026-08-20,1226.0,1.33,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Demonology Warlock | D:Fury Warrior,9,-0.15,8.7,25.2,44.7,22.6,-3.137,8.6,1095.0,Kings' Rest,5,2026-08-18,1428.0,3.33,100.0
timed,T:Protection Warrior | H:Holy Paladin | D:Devourer DemonHunter | D:Balance Druid | D:Elemental Shaman,9,-0.19,9.1,22.3,36.9,22.3,-3.137,8.6,1136.0,Altar of Fangs,2,2026-08-19,1492.0,4.44,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Devourer DemonHunter | D:BeastMastery Hunter | D:Arcane Mage,9,-0.28,8.3,27.1,42.7,31.7,-3.137,8.6,1169.0,Murder Row,5,2026-08-19,1230.0,3.11,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Balance Druid | D:Elemental Shaman | D:Arms Warrior,9,-0.39,8.9,23.4,44.4,21.2,-3.137,8.6,1000.0,Altar of Fangs,2,2026-08-19,1421.0,2.78,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Balance Druid | D:Arcane Mage | D:Enhancement Shaman,9,-0.41,8.1,28.2,44.5,29.2,-3.137,8.6,1000.0,Voidscar Arena,5,2026-08-19,1274.0,3.11,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:BeastMastery Hunter | D:Outlaw Rogue | D:Arms Warrior,9,-0.75,8.2,27.0,42.1,27.1,-3.137,8.6,1181.0,Murder Row,7,2026-08-19,1264.0,4.22,100.0
timed,T:Guardian Druid | H:Restoration Shaman | D:BeastMastery Hunter | D:Arcane Mage | D:Demonology Warlock,9,-0.87,9.1,21.3,44.5,18.7,-3.137,8.6,1066.0,Den of Nalorakk,5,2026-08-19,1542.0,6.33,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Balance Druid | D:Demonology Warlock | D:Arms Warrior,9,-1.15,8.2,26.4,38.6,25.1,-3.137,8.6,1179.0,Den of Nalorakk,7,2026-08-19,1303.0,1.78,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:Devourer DemonHunter | D:Arcane Mage | D:Destruction Warlock,9,-1.49,9.0,21.0,40.7,19.6,-3.137,8.6,1068.0,Voidscar Arena,3,2026-08-20,1493.0,3.33,100.0
timed,T:Guardian Druid | H:Holy Paladin | D:Balance Druid | D:Arcane Mage | D:Arms Warrior,9,-1.7,9.6,17.2,32.7,19.5,-3.137,8.6,1372.0,Murder Row,10,2026-08-19,1582.0,6.33,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Devourer DemonHunter | D:Balance Druid | D:Demonology Warlock,9,-1.83,8.9,21.1,51.0,16.5,-3.137,8.6,881.0,Altar of Fangs,2,2026-08-18,1580.0,4.22,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Unholy DeathKnight | D:Demonology Warlock | D:Arms Warrior,9,-1.85,9.7,16.2,29.5,15.4,-3.137,8.6,1353.0,Den of Nalorakk,7,2026-08-18,1550.0,7.78,100.0
timed,T:Blood DeathKnight | H:Discipline Priest | D:Arcane Mage | D:Retribution Paladin | D:Demonology Warlock,9,-2.22,7.9,26.8,52.1,27.8,-3.137,8.6,948.0,Kings' Rest,2,2026-08-19,1430.0,3.44,100.0
timed,T:Protection Paladin | H:Discipline Priest | D:Retribution Paladin | D:Elemental Shaman | D:Arms Warrior,9,-2.39,8.4,23.1,43.5,23.0,-3.137,8.6,1085.0,Temple of Sethraliss,6,2026-08-19,1525.0,2.78,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Balance Druid | D:Retribution Paladin | D:Elemental Shaman,9,-2.52,8.4,22.9,45.7,22.7,-3.137,8.6,978.0,The Blinding Vale,3,2026-08-19,1391.0,4.22,100.0
timed,T:Protection Paladin | H:Mistweaver Monk | D:BeastMastery Hunter | D:Arcane Mage | D:Arms Warrior,9,-2.53,8.0,25.6,56.6,23.1,-3.137,8.6,729.0,Ruby Life Pools,2,2026-08-19,1490.0,4.78,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:BeastMastery Hunter | D:Arcane Mage | D:Shadow Priest,9,-2.59,7.6,28.3,53.3,24.6,-3.137,8.6,841.0,The Blinding Vale,5,2026-08-18,1492.0,3.22,100.0
timed,T:Vengeance DemonHunter | H:Holy Paladin | D:Arcane Mage | D:Windwalker Monk | D:Arms Warrior,9,-2.83,8.3,23.1,40.5,23.7,-3.137,8.6,1142.0,Temple of Sethraliss,5,2026-08-19,1415.0,5.67,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Frost DeathKnight | D:Windwalker Monk | D:Arms Warrior,9,-2.96,7.7,27.1,51.9,30.3,-3.137,8.6,866.0,Voidscar Arena,2,2026-08-19,1255.0,3.67,100.0
timed,T:Blood DeathKnight | H:Discipline Priest | D:Unholy DeathKnight | D:Balance Druid | D:Arcane Mage,9,-3.03,8.3,22.8,46.8,20.6,-3.137,8.6,894.0,Ruby Life Pools,2,2026-08-19,1466.0,3.33,100.0
timed,T:Blood DeathKnight | H:Mistweaver Monk | D:Balance Druid | D:BeastMastery Hunter | D:Arcane Mage,9,-3.09,7.2,29.7,45.2,30.9,-3.137,8.6,1052.0,Den of Nalorakk,3,2026-08-19,1238.0,4.89,100.0
timed,T:Protection Warrior | H:Holy Paladin | D:Arcane Mage | D:Shadow Priest | D:Arms Warrior,9,-3.46,5.4,40.2,52.9,41.3,-3.137,8.6,848.0,Voidscar Arena,2,2026-08-19,1124.0,1.22,100.0
timed,T:Protection Paladin | H:Discipline Priest | D:Balance Druid | D:Arcane Mage | D:Demonology Warlock,9,-3.98,6.2,34.5,59.4,35.5,-3.137,8.6,731.0,The Blinding Vale,2,2026-08-19,1238.0,3.56,100.0
timed,T:Protection Warrior | H:Restoration Shaman | D:Unholy DeathKnight | D:Arcane Mage | D:Retribution Paladin,9,-4.06,8.4,20.5,42.4,23.1,-3.137,8.6,1037.0,Voidscar Arena,8,2026-08-19,1460.0,3.89,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Balance Druid | D:Arcane Mage | D:Enhancement Shaman,9,-4.49,6.1,34.4,56.5,32.7,-3.137,8.6,782.0,Voidscar Arena,2,2026-08-20,1130.0,2.0,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Arcane Mage | D:Retribution Paladin | D:Elemental Shaman,9,-5.37,6.0,33.8,45.8,40.7,-3.137,8.6,975.0,The Blinding Vale,5,2026-08-20,1112.0,1.78,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Balance Druid | D:BeastMastery Hunter | D:Demonology Warlock,9,-5.38,7.7,23.3,36.2,26.4,-3.137,8.6,1302.0,Murder Row,9,2026-08-19,1458.0,3.22,100.0
timed,T:Vengeance DemonHunter | H:Restoration Shaman | D:Arcane Mage | D:Retribution Paladin | D:Arms Warrior,9,-5.44,7.4,24.6,45.8,25.5,-3.137,8.6,1105.0,Murder Row,2,2026-08-19,1341.0,5.33,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:BeastMastery Hunter | D:Retribution Paladin | D:Arms Warrior,9,-5.44,7.8,22.5,40.0,20.0,-3.137,8.6,1153.0,Temple of Sethraliss,6,2026-08-19,1496.0,2.67,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Unholy DeathKnight | D:Retribution Paladin | D:Arms Warrior,9,-5.79,8.0,20.6,40.3,19.9,-3.137,8.6,1217.0,Murder Row,2,2026-08-20,1543.0,2.0,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Unholy DeathKnight | D:BeastMastery Hunter | D:Arcane Mage,9,-6.24,8.1,19.2,47.0,15.7,-3.137,8.6,1049.0,Kings' Rest,2,2026-08-18,1601.0,6.56,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:BeastMastery Hunter | D:Retribution Paladin | D:Elemental Shaman,9,-6.34,7.6,22.5,44.0,15.8,-3.137,8.6,1109.0,Kings' Rest,6,2026-08-19,1536.0,7.67,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:BeastMastery Hunter | D:Retribution Paladin | D:Shadow Priest,9,-7.34,6.0,30.7,50.5,31.9,-3.137,8.6,891.0,Altar of Fangs,2,2026-08-19,1226.0,2.22,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:BeastMastery Hunter | D:Retribution Paladin | D:Elemental Shaman,9,-7.94,5.0,36.0,50.3,40.3,-3.137,8.6,895.0,Voidscar Arena,5,2026-08-19,1148.0,2.67,100.0
timed,T:Protection Paladin | H:Holy Priest | D:Devastation Evoker | D:BeastMastery Hunter | D:Elemental Shaman,8,13.01,10.2,36.6,43.2,37.4,-3.137,8.6,1090.0,Temple of Sethraliss,10,2026-08-19,1106.0,1.12,100.0
timed,T:Blood DeathKnight | H:Mistweaver Monk | D:Havoc DemonHunter | D:Assassination Rogue | D:Arms Warrior,8,11.93,10.0,36.4,40.9,39.5,-3.137,8.6,994.0,Ruby Life Pools,10,2026-08-19,1170.0,2.5,100.0
timed,T:Guardian Druid | H:Holy Priest | D:BeastMastery Hunter | D:Shadow Priest | D:Subtlety Rogue,8,11.43,10.1,34.8,41.4,35.0,-3.137,8.6,1054.0,Voidscar Arena,10,2026-08-18,1227.0,2.5,100.0
